Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
14907,5.0,0.4307999908924103,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '相比', '环境']"
14908,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14909,2.0,0.5710999965667725,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差",['停车场']
14910,4.0,0.25619998574256897,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['月', '陪', '孩子', '香港', '考试', '害怕', '暴乱', '直飞', '香港', '深圳', '住', '三晚', '香港', '朋友家', '旁边', '四周', '交通', '餐饮', '便利', '位置', '门口', '水池', '里', '好多', '锦鲤', '孩子', '带来', '好运', '考出', '理想', '成绩']"
14911,5.0,0.8567000031471252,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['整体', '不错', '服务', '设施', '旧']"
14912,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14913,1.0,0.8772000074386597,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务周到', '工作人员', '服务态度', '特别', '细心', '特别感谢']"
14914,2.0,0.7135999798774719,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['适合', '孩子']"
14915,2.0,0.8569999933242798,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['旁边', '商场', '活动', '欢乐谷', '世界之窗']"
14916,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐']
14917,1.0,0.42100000381469727,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['环境', '清静']"
14918,5.0,0.7847999930381775,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务周到', '房间', '很大']"
14919,5.0,0.5120000243186951,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '走路', '欢乐谷', '世界之窗', '夜游', '特别', '地铁站', '出行', '旁边', '商场', '吃', '东西', '特多', '大鹅', '好吃', '异国情调', '档次', '高']"
14920,6.0,0.42750000953674316,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['老牌', '五星', '不错']"
14921,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14922,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14923,0.0,0.46459999680519104,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['房间', '很大', '服务', '热情', '早餐', '丰盛', '中餐厅', '价格', '小贵', '味道', '不错', '年夜饭', '自助餐', '火锅', '送', '龙虾', '贴心', '世界之窗', '步行', '五分钟', '便利']"
14924,4.0,0.3846000134944916,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['房間', '床米', '米', '一家', '三口', '睡', '沒', '問題', '被子', '厚度', '適中', '加床', '不過', '加床', '費用', '點', '高', '我們', '選擇', '加', '被子', '小孩', '地鋪', '陽台', '沒有', '曬', '衣', '功能', '點', '可惜', '衛生間', '夠', '地理位置', '超級', '出門', '過', '十字路口', '商場', '總體', '滿意']"
14925,0.0,0.4805999994277954,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '不错', '年夜饭', '小贵', '套房', '沙发', '房间', '很大', '惊喜', '最新', '电影', '世界之窗', '欢乐谷', '和益田', '假日', '广场', '宜动', '宜静']"
14926,3.0,0.5331000089645386,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['游玩', '世界之窗', '欢乐谷', '服务', '软件', '硬件', '很棒', '下次', '住', '店', '价格', '高点', '物有所值']"
14927,2.0,0.9104999899864197,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['整体', '不错', '世界之窗', '阳台', '跨', '年去', '人潮', '街', '对面']"
14928,2.0,0.7139999866485596,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['世界之窗', '正对面']"
14929,6.0,0.44609999656677246,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '位置', '环境', '理想', '服务', '到位', '设施', '令人', '失望', '恭维', '冲淋', '水', '热', '慢', '冷热', '难', '调', '水量', '郁闷']"
14930,0.0,0.4844000041484833,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['免费', '升级', '房型', '居住', '效果', '不错']"
14931,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['早餐', '性价比', '高']"
14932,6.0,0.4887999892234802,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['开车', '地下', '停车场', '办', '入住', '行李', '太', '拖家带口', '礼', '兵部', '推到', '停车库', '不肯', '借车', '推', '不行', '车', '开回', '一楼', '房间', '很小', '我个', '拉杆箱', '房间', '挤满', '赶路', '早餐', '周岁', '小宝', '点', '面', '带回', '房间', '吃', '整理', '行李', '服务员', '掉', '同意', '只能', '回去', '喝', '性价比', '超低', '人性化', '差', '评', '差', '评', '差', '评', '下次', '住']"
14933,0.0,0.7141000032424927,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['棒', '体验']"
14934,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14935,2.0,0.5055000185966492,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '优越', '适合', '休闲', '旅游']"
14936,1.0,0.4214000105857849,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['房间', '卫生', '不错']"
14937,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14938,5.0,0.4945000112056732,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['酒店设施', '不错', '饮食']"
14939,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14940,1.0,0.5080999732017517,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['特别', '漂亮', '服务']"
14941,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14942,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14943,4.0,0.29190000891685486,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['时期', '第一', '时间', '响应', '国家', '防疫', '人性化', '给予', '湖北', '籍', '客人', '筛查', '人文', '关怀', '专业化', '服务', '一如既往', '符合', '超', '五星', '标准', '特别感谢', '祝', '生意兴隆', '一如既往']"
14944,1.0,0.8313000202178955,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['时期', '非常感谢', '温暖', '担当', '消毒', '卫生', '优秀', '服务', '人性化', '专业化', '温暖']"
14945,2.0,0.5313000082969666,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '品种', '订', '豪华', '房', '房间', '很大', '阳台', '特别', '适合', '孩子', '居住', '停车场', '位置', '旁边', '大型商场', '吃饭', '购物', '特', '对面', '世界之窗', '欢乐谷', '步行', '三分钟', '关键', '服务员', '态度', '棒棒', '哒', '下次', '深圳', '选择', '这家']"
14946,1.0,0.8564000129699707,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['设施', '服务', '温馨', '家', '感觉']"
14947,3.0,0.7135000228881836,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['很好', '体验']"
14948,1.0,0.4124999940395355,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '硬件']"
14949,5.0,0.3874000012874603,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位于', '城', '门庭', '看着', '太', '气派', '舒服', '早餐', '蛮好', '安静', '舒适', '入住', '特别', '喜欢']"
14950,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14951,5.0,0.7853999733924866,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '优越', '服务']"
14952,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14953,2.0,0.7087000012397766,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '出门', '房间', '够', '设施', '吃饭', '不算', '远', '每次', '朋友', '深圳', '安排', '住']"
14954,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14955,4.0,0.44449999928474426,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['入住', '行政', '楼层', '一房一厅', '舒服']"
14956,2.0,0.6119999885559082,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['隔壁', '商场', '对面', '世界之窗']"
14957,1.0,0.7856000065803528,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['干净', '卫生', '服务']"
14958,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['啊啊啊']
14959,3.0,0.4900999963283539,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['古典', '经典', '五星']"
14960,0.0,0.35030001401901245,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['位置', '太好了', '世界', '公园', '商场', '享受', '地理位置', '优势', '新冠', '公共场合', '关门', '新', '一应俱全', '服务', '不错', '价位', '样子', '没什么', '惊艳', '感觉', '年夜饭', '气氛', '回看', '照片', '拍', '年夜饭', '甜点', '台和', '泳池', '海鲜', '火锅', '食材', '不错', '吃', '第二天', '早上', '舞狮', '房间', '阳台', '提升', '假期', '感', '商务']"
14961,3.0,0.4138000011444092,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['早餐', '挺不错']"
14962,5.0,0.5709999799728394,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['早餐']
14963,1.0,0.571399986743927,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['卫生']
14964,4.0,0.27379998564720154,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['感恩', '遇见', '情系', '段', '故事', '一篇', '剧情', '篇', '剧情', '预先', '演习', '公元', '年', '新春', '终身难忘', '除夕', '每家每户', '喜气洋洋', '迎接', '新', '一年', '利用', '假期', '孩子', '游学', '月', '日', '上海', '出发', '广州', '香港', '停留', '二十日', '期间', '入住', '广州', '东方宾馆', '香港', '游玩', '开心', '新', '冠状病毒', '疫情', '形势', '越来越', '紧迫', '户籍', '湖北', '越来越', '感觉', '异样', '眼光', '香港', '签证', '到期', '被迫', '离开', '回', '湖北', '老家', '种种', '因素', '回不去', '只能', '就近', '选择', '深圳', '香港', '城市', '层层', '筛选', '选择', '网站', '地理位置', '好评', '分高', '到达', '目的地', '车', '停', '稳', '身着', '水手服', '头戴', '草帽', '戴', '蓝色', '口罩', '礼宾', '员', '推车', '缓缓', '走来', '搬运', '沉重', '行李', '踏进', '大门', '蓝蓝的', '天空', '特色', '装修', '淡淡的', '花香', '接待员', '流程', '登记', '入住', '话语', '中', '充满', '关切', '入住', '氛围', '疫情', '严肃', '安静', '服务', '温暖', '一家人', '心', '消毒', '措施', '严密', '三步', '两步', '岗', '进出', '监测', '体温', '客', '用品', '公共', '区域', '消杀', '频繁', '积极响应', '国家', '号召', '政策']"
14965,2.0,0.32359999418258667,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['风格', '特色', '干净', '卫生', '出门', '米', '深圳', '著名', '世界之窗', '欢乐谷', '个益田', '假日', '广场', '综合体', '购物', '休闲', '娱乐', '太', '人员', '态度', '超好', '价格', '城', '五星', '性价比', '不错', '早餐', '棒', '加床', '适合', '出差', '孩子', '提供', '停车场']"
14966,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '服务态度']"
14967,1.0,0.536300003528595,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['人员', '服务态度', '咖啡']"
14968,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14969,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['设施', '陈旧']"
14970,5.0,0.40779998898506165,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['年份', '久', '当年', '克林顿', '下塌', '年份', '久', '环境', '服务', '卫生', '不错', '喜欢', '房间', '阳台', '挑剔', '不错']"
14971,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14972,6.0,0.4404999911785126,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '期间', '服务', '早餐']"
14973,4.0,0.5249000191688538,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['亲子', '旅游', '住处']"
14974,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14975,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14976,6.0,0.43939998745918274,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['住', '第二次', '疫情', '期间', '不错']"
14977,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14978,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14979,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['好好', '车位']"
14980,2.0,0.4438000023365021,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '还好', '位置']"
14981,5.0,0.38530001044273376,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['停车场', '位置']"
14982,0.0,0.45969998836517334,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['会点', '全差', '服务员', '动', '客人', '东西', '经理', '视频', '监控', '动', '赠送', '用品', '放入', '袋子', '付', '费', '兴趣', '朋友', '听', '值班', '经理', '录音']"
14983,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14984,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务']
14985,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14986,6.0,0.326200008392334,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['交通', '门口', '保安', '冷漠', '问车', '停', '搭理', '保安', '最先', '服务', '人员', '搭理', '手', '抬', '指', '位置', '差', '评']"
14987,6.0,0.4945000112056732,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['住', '最差', '五星级', '位置', '一无是处', '设施', '旧', '港片', '年代', '情景', '窗外', '村地', '郁闷']"
14988,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
14989,2.0,0.8098999857902527,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '返还', '设施', '旧']"
14990,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
